id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
39082057,Kasa | Chicago | Trendy 1BD/1BA South Loop Apartment,88566861,Kasa,Loop,41.86985,-87.6303,Entire home/apt,133,2,20,2020-09-06,2.01,45,355
39086016,Linda's Lincoln Park Oasis in Old Town,18266053,Linda,Lincoln Park,41.91711,-87.63892,Entire home/apt,159,2,3,2020-08-16,0.41,3,354
39088110,"Private ""Jazz"" Room in Humbolt Park for Travelers",3340717,Lisa Marie,Humboldt Park,41.90417,-87.71006,Private room,45,7,20,2020-03-01,1.71,1,0
39090243,Coach House with Private Rooftop Deck and Parking,31312285,Rajiv,Lincoln Park,41.91312,-87.64635,Entire home/apt,103,3,10,2020-09-09,1.2,1,148
39103509,Great 3 bedroom Logan Square Location,299712309,Luis,Logan Square,41.92606,-87.69407,Entire home/apt,125,2,6,2020-07-19,0.56,1,136
39104215,"2-Need a room? Spacious, near trains, great price!",26415921,Warren,Albany Park,41.968579999999996,-87.71700000000001,Private room,24,1,13,2020-02-23,1.14,5,224
39104744,Modern Luxury Home Minutes Away from Downtown,179726704,Marcus,Austin,41.88276,-87.77118,Entire home/apt,237,2,12,2020-09-06,1.38,1,360
39105279,★ Lincoln Square Gem | Modern 1BR | Steps to CTA ★,13805053,Jason & Ana,Lincoln Square,41.962959999999995,-87.69129000000001,Entire home/apt,104,3,7,2020-06-13,0.68,1,168
39105579,Romantic Getaway in Chicago,154692476,Chris,Chicago Lawn,41.78201,-87.70193,Entire home/apt,80,2,6,2020-08-13,0.52,1,158
39109174,East Village Upscale Penthouse w/ Private Balcony,105620596,Ro,West Town,41.89793,-87.66914,Entire home/apt,177,3,40,2020-09-16,3.49,1,269
39112652,Sonder *Monthly Discounts* 1BR at Greektown Suites,12243051,Sonder,Near West Side,41.8782,-87.64827,Entire home/apt,168,3,9,2020-09-07,0.94,47,188
39113876,Spacious + Comfy Private Room in Lincoln Square,46340840,Emily,Lincoln Square,41.97203,-87.6797,Private room,48,3,13,2020-03-16,1.14,2,0
39114359,Modern Bronzeville hideaway,58783596,Tony,Grand Boulevard,41.81069,-87.62253,Private room,50,1,2,2020-03-24,0.28,1,0
39115052,Minimalist solo traveler space near midway airport,119865253,Erica,West Lawn,41.77812,-87.71817,Private room,25,1,51,2020-09-07,4.54,3,335
39116213,Modern Suite Just Steps Away from Blue Line!,37421435,Elm,West Town,41.89311,-87.6596,Entire home/apt,76,3,33,2020-09-15,3.49,1,89
39116273,"1 Block from Subway, Heart of Walkable Lakeview!",229095817,Loftium,Lake View,41.94007,-87.65243000000001,Entire home/apt,50,3,28,2020-08-29,2.47,3,0
39116653,Fully equipped apt in Boystown / WrigleyVille ✨,7958886,Les Petites,Uptown,41.95577,-87.64921,Entire home/apt,86,1,52,2020-09-07,4.43,9,188
39124077,GOATHOTE | GORGEOUS 4/2.5 GREYSTONE HOME | WRIGLEY,244000490,Goathote,Uptown,41.95515,-87.65299999999999,Entire home/apt,143,1,40,2020-08-16,3.48,18,358
39124892,River North. Unbeatable views.,27904594,Carson,Near North Side,41.89624,-87.63163,Entire home/apt,150,3,4,2019-12-30,0.35,1,0
39126219,"Green Room- Well lit, cozy and affordable room",4992585,Eric,Irving Park,41.95898,-87.70625,Private room,45,4,1,2019-10-21,0.09,2,90
39127447,LAKEVIEW APARTMENT NEXT TO WHOLE FOODS by Train,3965428,Rob,Lake View,41.93957,-87.66544,Entire home/apt,100,31,1,2020-05-31,0.26,73,295
39127790,BIG APARTMENT NEXT TO WHOLE FOODS 8min TRAIN,3965428,Rob,Lake View,41.94015,-87.66615,Entire home/apt,75,31,2,2020-07-14,0.42,73,325
39129044,Sonder *Monthly Discounts* 3BR at Greektown Suites,12243051,Sonder,Near West Side,41.8763,-87.64864,Entire home/apt,217,3,17,2020-03-15,1.57,47,124
39131257,LOOP RANDOLPH TOWER 1 BED GYM POOL  (20),9400379,ExecuSuite Inc.,Loop,41.884879999999995,-87.63337,Entire home/apt,70,31,1,2019-12-19,0.11,30,64
39131390,LOOP RANDOLPH TOWER ONE BED GYM POOL (32),9400379,ExecuSuite Inc.,Loop,41.884879999999995,-87.63337,Entire home/apt,79,31,2,2020-03-20,0.25,30,64
39131624,LOOP RANDOLPH TOWER JR ONE BED POOL GYM (28),9400379,ExecuSuite Inc.,Loop,41.884879999999995,-87.63337,Entire home/apt,79,31,1,2020-01-06,0.12,30,100
39131735,LOOP RANDOLPH TOWER JR ONE BED GYM POOL (10),9400379,ExecuSuite Inc.,Loop,41.884879999999995,-87.63337,Entire home/apt,70,31,2,2020-08-09,0.32,30,69
39133350,1 mile from the Midway Airport (5min ride),134023138,Cynthia,Garfield Ridge,41.798,-87.76561,Entire home/apt,99,1,24,2020-09-07,2.22,2,304
39134724,Perfect Staycation location |Transportation Close!,3403886,Michelle,Avondale,41.93618,-87.71321,Entire home/apt,59,2,13,2020-05-26,1.21,1,0
39136106,Zen Gem in Chicago's Lincoln Square (Entire Apt),46340840,Emily,Lincoln Square,41.97007,-87.67956,Entire home/apt,120,3,1,2019-12-30,0.11,2,0
39154634,Luxury BR w/private bath 4mins to Univ & Hospital,11910936,Karen,Woodlawn,41.78237,-87.60647,Private room,39,7,2,2020-03-31,0.32,12,326
39175226,Private Spacious Apartment,300557908,June,East Garfield Park,41.882329999999996,-87.69789,Entire home/apt,79,2,20,2020-03-31,1.76,1,349
39180783,"5-Need a room? Spacious, near trains, great price!",26415921,Warren,Albany Park,41.96922,-87.71693,Private room,23,1,23,2020-03-15,2.03,5,232
39185999,Sunny Room in Stylish Apartment - Lincoln Park,266181286,Chet,Lincoln Park,41.9279,-87.64692,Private room,118,1,3,2020-01-19,0.29,12,0
39203774,7 STAR THE MALIA OASIS #2 3BR/1.5ba + Office Space,257793960,Bob,Douglas,41.82593,-87.62241999999999,Entire home/apt,48,7,12,2020-09-07,1.5,3,163
39205543,Top Floor of Pilsen Duplex,87317022,Jacob,Lower West Side,41.85781,-87.65939,Entire home/apt,73,1,4,2020-09-14,1.85,1,355
39216108,Modern Pilsen Apartment located near Downtown,300921150,Gogo,Lower West Side,41.85046,-87.68086,Entire home/apt,70,1,36,2020-03-16,3.26,1,0
39224473,"✪ Private House in ✪ Prime Area with Patio, Garage",99933063,Ishmael,Lake View,41.94993,-87.66804,Entire home/apt,256,2,18,2020-08-30,1.6,7,99
39230529,Cozy Suite 310,265059752,J And F Apartments,Calumet Heights,41.7333,-87.58539,Entire home/apt,70,3,3,2020-09-07,0.34,3,178
39231215,DOWNTOWN PENTHOUSE #1 | CDC Clean | 2bd (+Gym),98193524,JW+Family,Loop,41.87231,-87.62946,Entire home/apt,95,2,20,2020-07-03,1.74,20,184
39251077,Modern luxurious apartment in hip Logan Square,87601336,Jon,Logan Square,41.92352,-87.69483000000001,Private room,82,1,10,2020-09-04,0.87,6,362
39252539,"Bright, Upscale Logan Square Garden Suite!",305247744,Jason,Logan Square,41.93177,-87.69671,Entire home/apt,56,3,20,2020-08-31,1.89,1,7
39256037,Amazing condo in Lincoln Park (2 blocks to zoo),154488705,David,Lincoln Park,41.91782,-87.63709,Entire home/apt,176,2,32,2020-09-04,2.84,1,353
39266604,DaQUIETplace/8mDownT/20m MidwayfreeStParking/wiffi,223534020,Fortino,Bridgeport,41.839240000000004,-87.66086,Entire home/apt,114,1,8,2020-08-02,0.7,4,365
39269020,Beautiful 3 Bedroom Logan Square Apartment!,96026451,Kelly,Logan Square,41.92641,-87.6997,Entire home/apt,75,1,1,2019-10-27,0.09,1,0
39269663,Rent the Master BR w/ensuite in a 3000 Sq Ft Condo,10613587,Saurin,West Town,41.89313,-87.65992,Private room,92,2,5,2020-02-09,0.45,4,45
39271893,Portgage/Belmont Apartment - sleeps 8!,69271267,Wendy,Belmont Cragin,41.93627,-87.75381,Entire home/apt,50,2,1,2019-10-28,0.09,3,158
39277763,Jeffery Manor - Private Room,301551989,Deborah,South Deering,41.71611,-87.57463,Private room,25,2,3,2020-03-02,0.27,1,89
39282256,Cozy Noble Square Getaway,61090405,Brittany,West Town,41.897040000000004,-87.66497,Entire home/apt,54,3,15,2020-07-30,1.36,1,0
39292796,GOATHOTE | 3/2APT | MEDICAL DISTRICT/UNITED CENTER,244000490,Goathote,Near West Side,41.86936,-87.68491999999999,Entire home/apt,87,1,23,2020-09-13,2.01,18,346
39293261,Kasa | Chicago | Luxurious 1BD/1BA Plus Den South Loop Apartment,88566861,Kasa,Loop,41.869859999999996,-87.63048,Entire home/apt,141,2,24,2020-09-15,2.23,45,334
39297417,Luxury Condo in the Historic Hyde Park District,92659759,DeNeatra,Kenwood,41.80298,-87.60141,Private room,150,6,1,2019-10-27,0.09,2,68
39297706,home run rental,301709971,Xiumei,Lake View,41.95235,-87.6547,Private room,148,1,2,2020-03-01,0.27,1,90
39297877,"Sweet, restful bedroom  in Albany Park",33693717,Colette Wright,Albany Park,41.96737,-87.70940999999999,Private room,24,1,9,2020-02-27,0.88,2,0
39313732,"Private room with essentials, Male Only",209505899,Janeth,Washington Heights,41.72371,-87.64624,Private room,37,7,2,2019-10-25,0.18,3,0
39317162,Wonderful private room stay,6617501,Nnamdi,South Shore,41.75612,-87.58502,Private room,25,2,18,2020-09-03,1.62,5,364
39328389,Free Parking & King Bed in Desirable Norwood Park!,171717935,Erin,Norwood Park,41.99451,-87.80646999999999,Entire home/apt,79,3,39,2020-09-12,4.09,1,22
39339292,Downtown PENTHOUSE #2❤️Family Friendly❤️CDC Clean,98193524,JW+Family,Loop,41.8739,-87.62723000000001,Entire home/apt,127,2,32,2020-09-07,2.82,20,174
39341910,Dorothy's Place ll(10 MINS TO DWTN & FREE PARKING),185579695,LaToya,Austin,41.87615,-87.7553,Entire home/apt,215,1,2,2020-09-13,2.0,2,365
39343088,First Floor Apartment in Andersonville Greystone,54007836,Scott,Edgewater,41.983959999999996,-87.66404,Entire home/apt,70,2,5,2020-03-01,0.5,1,0
39358891,Simple stay at modern private room,6617501,Nnamdi,South Shore,41.75647,-87.58314,Private room,25,2,7,2020-07-06,0.79,5,348
39360539,Fabulous stay in a modern room – Chicago comfort,6617501,Nnamdi,South Shore,41.7546,-87.58462,Private room,29,2,15,2020-08-10,1.34,5,0
39362318,Relaxed getaway for a quick visit,6617501,Nnamdi,South Shore,41.75585,-87.58451,Private room,29,2,14,2020-07-01,1.3,5,0
39383925,"Sleek Old Town 1BR w/ W/D, Gym, walk to Wells Street, by Blueground",107434423,Blueground,Near North Side,41.89862,-87.62138,Entire home/apt,108,30,1,2019-11-21,0.1,205,312
39386942,☼ ♥A Peaceful  stop for the busy Traveler ☼ ♥,302539101,Belinda,New City,41.81763,-87.63874,Private room,60,2,4,2020-03-07,0.39,2,365
39388866,1 bed 1bath in Pilsen,68295652,Victor,Lower West Side,41.85778,-87.65436,Private room,120,1,1,2019-10-25,0.09,1,363
39392454,"Chicago's NW - Private Bedroom, Full size ""B""",69271267,Wendy,Belmont Cragin,41.935520000000004,-87.75393000000001,Private room,38,2,4,2020-07-29,0.36,3,78
39392686,"""A"" Cozy Queen size bedroom Chicago's NW side",69271267,Wendy,Belmont Cragin,41.93634,-87.75603000000001,Private room,40,2,6,2020-08-10,0.53,3,139
39394237,Extended stay Vintage Condo with Open Floor Plan,14865066,William,Rogers Park,42.01403,-87.68258,Entire home/apt,95,32,1,2020-02-03,0.13,3,320
39396431,River North Condo Steps from Mag Mile!,302616128,Karen,Near North Side,41.894059999999996,-87.62695,Entire home/apt,90,31,1,2019-12-06,0.1,1,330
39396472,Akounamatata,302616563,Ousmane,Burnside,41.726209999999995,-87.59435,Entire home/apt,200,1,9,2020-02-17,0.99,1,60
39415323,S7 Cute Studio in Old Town,23612069,Tj,Near North Side,41.90737,-87.63459,Entire home/apt,69,1,38,2020-09-06,3.45,15,74
39415794,Kasa | Chicago | Lovely Studio South Loop Apartment,88566861,Kasa,Loop,41.86967,-87.63218,Entire home/apt,104,2,20,2020-08-28,1.89,45,362
39415933,Kasa | Chicago | Prime Studio South Loop Apartment,88566861,Kasa,Loop,41.86973,-87.63171,Entire home/apt,130,2,19,2020-09-08,1.88,45,347
39440808,★Bright & Bold 1BR in Roscoe Village + Fireplace★,86318831,Andrei,North Center,41.94076,-87.67751,Entire home/apt,82,1,32,2020-05-31,2.9,5,0
39446224,Stylish 3br/2ba Duplex in Noble Square/Wicker Park,4290518,Steven,West Town,41.90102,-87.66384000000001,Entire home/apt,170,2,19,2020-08-30,1.79,1,78
39449591,Spacious homely feeling apartment in Jefferson Prk,303026932,Alexandru,Albany Park,41.96932,-87.73204,Entire home/apt,85,3,6,2020-01-02,0.54,1,112
39481516,☼ ♥A Spacious place for friends to gather ☼ ♥,302539101,Belinda,New City,41.8191,-87.63911999999999,Private room,80,2,4,2020-02-16,0.4,2,365
39484056,Remodeled 2BR /2BA * Downtown * 2 Car Garage,293243785,Veerpal,Near West Side,41.86544,-87.65553,Entire home/apt,133,2,17,2020-07-09,1.52,1,0
39484839,Cozy Unit Right by Downtown & Blue Line Train Stop,25668821,Kam,West Town,41.89563,-87.65609,Entire home/apt,76,2,9,2020-08-23,0.9,5,3
39484923,"Steps to Shops, Eats, Bars | Easy Access | Zencity",47172572,Zencity,West Town,41.89888,-87.66524,Entire home/apt,63,1,39,2020-09-12,3.87,62,157
39484928,"Walk to IMD, Eats, Bars | EZ Access + WD | Zencity",47172572,Zencity,Lower West Side,41.85597,-87.66169000000001,Entire home/apt,71,1,28,2020-09-16,2.62,62,148
39484929,"Walk to IMD, Eats, Bars | EZ Access + WD | Zencity",47172572,Zencity,Lower West Side,41.85407,-87.66001999999999,Entire home/apt,63,1,21,2020-09-07,1.98,62,155
39485026,Former factory transformed to modern condo,23806045,Patrick,West Town,41.89798,-87.65825,Entire home/apt,225,2,3,2019-11-17,0.27,1,0
39499710,Private Room in Chic Apartment - Lincoln Park,266181286,Chet,Lincoln Park,41.9289,-87.64529,Private room,118,1,6,2020-03-06,0.55,12,0
39499903,Cozy Room in Lincoln Park - Perfect Location!,266181286,Chet,Lincoln Park,41.92796,-87.64659,Private room,118,1,4,2020-03-02,0.38,12,0
39500024,Big Room with KING Bed - Close to DePaul & Transit,266181286,Chet,Lincoln Park,41.92958,-87.6468,Private room,118,1,4,2020-03-01,0.38,12,0
39502020,Private Room in Historic Bronzeville,303464561,Glenance,Grand Boulevard,41.804759999999995,-87.60929,Private room,30,2,12,2020-09-10,1.11,1,163
39502907,The Studio at Elston House,1673262,Barbara,Avondale,41.93257,-87.68859,Entire home/apt,45,30,1,2020-05-02,0.21,1,0
39504326,Peaceful South Loop Retreat Near Downtown Chicago!,303484102,No Limits Patrice,Douglas,41.8413,-87.62222,Entire home/apt,115,1,11,2020-09-08,1.11,1,179
39509741,"Cozy, Artsy Gem in Historic Pullman",303537908,Valerie,Pullman,41.691109999999995,-87.60656999999999,Entire home/apt,103,2,15,2020-08-23,1.45,1,95
39519693,Urban Chic Studio—Logan/Humboldt FREE parking!,130495187,Danny,West Town,41.91067,-87.70045,Entire home/apt,49,4,24,2020-05-24,2.27,1,0
39529554,Loyola/Northwestern Chicago - 6 bed Comfort Flat,106809124,Ryan,West Ridge,42.0002,-87.68471,Entire home/apt,98,30,1,2020-08-26,1.0,1,113
39530582,Modern vintage chic steps from Wrigley Field!,73072955,Julianne,Lake View,41.952740000000006,-87.65458000000001,Entire home/apt,231,2,18,2020-06-28,1.63,1,89
39539648,Amazing Large Unit in Lakeview East!,303799160,Stephan,Lake View,41.93842,-87.64728000000001,Entire home/apt,150,2,13,2020-09-12,1.18,2,173
39550614,Swanky Gold Coast Boutique Hotel - King Bed,303686027,Viceroy,Near North Side,41.90337,-87.62984,Private room,145,1,1,2019-12-23,0.11,9,73
39550648,Luxurious Private Room with King Bed,303686027,Viceroy,Near North Side,41.90186,-87.62798000000001,Private room,165,1,1,2020-01-13,0.12,9,73
39550739,Luxurious Private Room with  2 Queen Beds,303686027,Viceroy,Near North Side,41.90141,-87.62963,Private room,165,1,1,2020-08-20,0.91,9,92
39550769,Luxurious Private King Room with Lake View,303686027,Viceroy,Near North Side,41.90211,-87.62917,Private room,189,1,5,2020-08-23,0.76,9,98
39554529,Cozy Home Away From Home,303915234,Rema,Near West Side,41.88904,-87.64134,Entire home/apt,125,1,1,2019-10-26,0.09,1,0
39559681,CHICAGO OR AIRPORT in just 20 min. For less  !!,110050671,Mark,Jefferson Park,41.968090000000004,-87.7536,Entire home/apt,108,3,1,2020-09-18,1.0,1,361
39571650,Bright Bucktown/ Logan Square entire apartment,20028081,Amanda,Logan Square,41.920359999999995,-87.68670999999999,Entire home/apt,68,1,6,2020-03-14,0.64,1,0
39579890,30 E. Huron #2907 Private Residence,257464365,Kevin,Near North Side,41.89568,-87.62699,Entire home/apt,98,30,1,2020-01-06,0.12,15,86
39582948,Unique  2 bedroom bungalow  in Ukrainian Village,134285327,Margaret,West Town,41.89698,-87.67743,Entire home/apt,75,3,11,2020-08-30,1.0,2,80
39585480,11-People/5-Bed Rooms/Spacious Apartment,175332894,Tingting,Portage Park,41.966390000000004,-87.75253000000001,Entire home/apt,215,2,12,2020-03-01,1.21,1,0
39588371,Steps to UChicago | Easy Access + W&D | Zencity,47172572,Zencity,Hyde Park,41.798159999999996,-87.59684,Entire home/apt,68,1,36,2020-09-14,3.43,62,138
39604043,Best Location! LUX 2/2 Condo 51st fl Amazing Views,32960567,Chris,Near North Side,41.89407,-87.62722,Entire home/apt,225,29,1,2020-05-31,0.26,2,183
39605111,Cozy Logan Square Apartment,180382279,Ashley,Logan Square,41.93032,-87.69931,Entire home/apt,120,2,9,2020-07-17,0.85,1,59
39605954,La Casita,141596426,Salvador,Lower West Side,41.84783,-87.67964,Entire home/apt,66,2,27,2020-09-13,2.52,1,136
39607063,Spacious & Modern Family Friendly North Center Apt,6335221,Justin,North Center,41.958490000000005,-87.68135,Entire home/apt,142,2,17,2020-08-13,1.68,1,335
39608107,Near UChicago Happy Home Private w/ Free Parking,91186260,Jessie,Washington Park,41.79677,-87.62689,Private room,28,6,3,2020-01-02,0.29,6,1
39610156,Private Room with Free Parking near Downtown,59229431,Chris,Humboldt Park,41.90883,-87.7167,Private room,20,1,9,2019-12-01,0.81,1,0
39612704,Welcome home,304386468,Pat,Bridgeport,41.8387,-87.6414,Entire home/apt,99,1,8,2020-03-08,0.79,1,49
39615283,"Private room in a renovated house, shared bath",17619548,Moson,Gage Park,41.796009999999995,-87.68675999999999,Private room,40,1,1,2020-02-15,0.14,1,80
39624154,A cozy room for solo travelers | Mins to the Loop,28939433,Tamara,Lower West Side,41.85203,-87.68477,Private room,45,2,16,2020-08-09,1.65,1,9
39624917,Oak lawn apartment,220041281,Ali,Mount Greenwood,41.70733,-87.71977,Entire home/apt,56,1,34,2020-09-16,3.29,1,285
39634399,Wicker Park Top-Floor Private Balcony Views,60777581,Sara,West Town,41.90753,-87.66828000000001,Entire home/apt,110,2,23,2020-09-13,2.14,1,326
39646102,Live like a local in Logan Square - Close to train,87601336,Jon,Logan Square,41.92669,-87.69391,Private room,35,1,13,2020-03-16,1.2,6,0
39651488,"Full bed w/Netflix near , UofChicago, and train",299139831,D,Washington Park,41.78803,-87.61806,Private room,32,1,13,2020-03-16,1.26,3,264
39653366,Student Friendly Room near Montrose Blue Line #1/3,269600819,Allison,Irving Park,41.961690000000004,-87.73336,Private room,30,7,1,2020-08-31,1.0,4,132
39653766,Student Friendly Room near Montrose Blue Line #3/3,269600819,Allison,Irving Park,41.96133,-87.73416,Private room,33,7,1,2020-08-20,0.91,4,140
39666307,Incredibly Spacious 2 BDRM Apt / Family Friendly,7239384,Joe,North Center,41.9588,-87.67989,Entire home/apt,135,2,5,2020-09-12,0.63,1,160
39671845,Cute condo stay in portage park,231999998,Anila,Belmont Cragin,41.9374,-87.78053,Entire home/apt,200,2,4,2020-01-20,0.42,1,365
39677199,Coach House in the heart of Gold Coast,2704875,Michael,Near North Side,41.89759,-87.62889,Entire home/apt,75,1,1,2019-12-19,0.11,1,78
39677298,Music Recording studio & stay-in,117391833,Charzele,Austin,41.89836,-87.74459,Entire home/apt,100,1,7,2020-02-23,0.68,1,362
39689241,Among Chicago's best known luxury high-rises,244742473,Anthony,Near North Side,41.89484,-87.62858,Entire home/apt,76,30,2,2020-05-31,0.36,1,137
39689729,Garden Unit in the Medical District/TRI-TAYLOR,161332679,Jay,Near West Side,41.86871,-87.68471,Entire home/apt,62,5,1,2020-08-09,0.68,1,20
39692037,Vintage Suite Home Chicago by Park/Sox/Transit,51220896,Kate,Mckinley Park,41.82346,-87.67165,Private room,54,2,36,2020-09-21,3.39,1,29
39695784,United Center Welcome,15230376,Joël,Near West Side,41.88196,-87.682,Entire home/apt,76,2,10,2020-09-20,1.57,1,41
39704752,"◆◆◆ Work, Play, Eat | Close to Everything ◆◆◆",151133847,Candace,West Town,41.89328,-87.66141999999999,Entire home/apt,227,3,15,2020-09-19,1.42,3,209
39715045,Logan Square Garden Getaway,20475301,Paige & Nathan,Logan Square,41.92115,-87.72159,Entire home/apt,88,2,18,2020-09-20,1.87,2,226
39720981,Modern Spacious Home in Pilsen!,62182254,Eric,Lower West Side,41.85478,-87.67766,Entire home/apt,215,1,5,2019-12-04,0.47,1,0
39729538,Private Room: w/ Priv.  Bath close to downtown!,69635106,Isaias,Lower West Side,41.85823,-87.66001999999999,Private room,50,1,4,2020-03-16,0.4,2,0
